"651","80","46","2000-10-27 22:57:07"
"652","82","1298","1994-09-23 19:50:36"
"653","86","1965","2011-01-15 09:22:33"
"654","10","1258","2015-07-19 00:51:26"
"655","44","1538","2023-12-03 05:25:02"
"656","91","1144","1986-10-29 02:39:12"
"657","20","271","1974-10-15 18:09:47"
"658","0","1040","1988-11-10 04:12:19"
"659","45","1768","2016-02-18 04:03:57"
"660","91","1440","1978-01-05 03:18:03"
"661","62","775","2014-03-04 11:49:32"
"662","54","253","1973-09-09 06:39:44"
"663","16","1512","1982-06-15 17:06:56"
"664","66","926","1980-03-03 10:28:00"
"665","59","1258","1979-11-14 07:58:24"
"666","75","1566","1998-05-10 03:31:07"
"667","80","1568","2002-10-20 10:50:05"
"668","38","1402","1976-10-24 09:34:33"
"669","80","723","2002-02-25 01:53:46"
"670","48","1409","1999-06-06 21:57:16"
"671","88","1717","1983-06-13 09:45:07"
"672","84","614","1978-04-26 11:48:26"
"673","88","1329","2006-09-09 05:34:40"
"674","22","1247","1997-06-21 09:49:21"
"675","2","1307","2010-07-11 00:35:16"
"676","4","465","1974-03-10 10:59:04"
"677","99","999","2004-12-09 05:53:33"
"678","72","1897","2021-07-08 12:34:01"
"679","93","470","1996-06-05 03:01:30"
"680","13","1008","1997-11-05 23:20:37"
"681","79","1242","1995-05-28 03:11:21"
"682","25","308","1972-04-29 16:56:37"
"683","16","806","2011-10-11 06:44:22"
"684","19","177","2022-08-12 01:12:02"
"685","13","835","2018-02-17 20:53:55"
"686","11","782","1993-05-11 04:17:35"
"687","14","1468","1972-06-23 06:35:58"
"688","66","1415","1991-05-25 14:28:20"
"689","15","1513","1995-04-30 05:31:45"
"690","80","141","1981-01-02 15:08:43"
"691","0","762","1996-04-09 18:24:11"
"692","93","1258","1977-01-26 01:28:31"
"693","81","1157","2016-03-04 14:52:23"
"694","39","1279","2019-10-11 09:51:58"
"695","84","1956","1982-11-04 04:27:46"
"696","57","1752","1974-08-13 20:40:41"
"697","55","1406","1988-04-13 16:06:52"
"698","26","63","1995-06-29 04:33:42"
"699","23","1715","2013-03-28 04:48:41"
"700","25","1040","2000-11-09 01:09:51"
"701","45","1866","1980-08-26 20:12:36"
"702","77","1438","1987-09-23 21:36:45"
"703","58","221","2021-10-16 20:26:02"
"704","4","1564","2021-03-06 22:37:31"
"705","95","1741","1991-05-29 03:24:32"
"706","57","197","2001-09-28 15:39:34"
"707","66","1051","1987-11-15 02:14:40"
"708","3","161","1975-09-25 20:38:13"
"709","51","609","1973-04-16 15:42:48"
"710","36","1455","1973-04-04 01:20:44"
"711","24","221","2018-08-25 12:02:52"
"712","12","95","1978-10-09 11:41:40"
"713","72","900","2009-11-22 15:39:25"
"714","73","1449","1985-12-24 08:51:18"
"715","55","1169","1971-06-26 07:32:58"
"716","48","829","1994-06-28 22:40:37"
"717","31","1837","2017-01-21 07:52:50"
"718","18","1791","1990-03-01 16:39:20"
"719","9","590","1986-06-18 13:35:06"
"720","96","1732","2007-04-23 11:35:48"
"721","96","1437","2010-07-02 13:27:58"
"722","15","1464","1981-07-31 16:10:38"
"723","8","1139","2010-11-10 06:49:02"
"724","23","316","1996-08-17 15:24:45"
"725","30","639","1980-12-02 23:19:04"
"726","31","31","1987-12-10 17:18:56"
"727","63","1709","2018-02-06 04:56:19"
"728","28","1144","1975-06-29 00:37:46"
"729","7","669","1986-12-17 14:42:38"
"730","28","1910","1990-12-25 21:32:30"
"731","44","1301","1976-07-25 20:48:48"
"732","77","135","2012-10-07 11:38:02"
"733","40","823","1987-11-08 22:08:49"
"734","2","947","1986-06-23 07:41:35"
"735","94","1796","1973-01-20 16:51:15"
"736","20","1669","1975-04-08 20:11:52"
"737","19","1371","1981-05-29 06:22:27"
"738","43","1870","1996-03-27 19:51:34"
"739","90","1472","2023-04-13 19:08:52"
"740","96","1889","1992-07-22 23:05:28"
"741","63","1449","1973-01-31 14:34:55"
"742","65","1650","1980-11-02 23:59:59"
"743","30","776","1972-10-10 01:08:46"
"744","20","486","2018-04-06 08:09:52"
"745","60","1342","1988-07-26 17:49:57"
"746","14","1674","1971-09-15 22:50:17"
"747","31","1107","2022-12-01 09:52:05"
"748","13","1526","2019-06-06 18:57:31"
"749","74","771","2008-10-09 03:55:32"
"750","3","271","1995-04-25 05:47:14"
"751","61","955","2014-11-25 12:24:18"
"752","29","1740","2001-02-22 21:27:57"
"753","68","1386","2019-02-23 14:25:18"
"754","49","962","1988-10-20 15:02:22"
"755","83","689","1973-04-17 12:38:55"
"756","77","1351","2023-08-11 11:32:32"
"757","70","235","1993-10-23 18:59:14"
"758","22","1502","2003-02-26 23:10:32"
"759","17","1463","1983-11-09 23:24:36"
"760","94","1910","2024-03-17 16:22:01"
"761","22","33","2007-11-04 18:25:42"
"762","74","1754","2023-07-04 20:36:35"
"763","61","568","2003-03-27 04:18:59"
"764","31","1832","1989-01-11 20:58:40"
"765","30","540","2000-03-04 18:17:45"
"766","41","1031","1999-03-10 03:49:18"
"767","29","829","2004-08-11 19:01:39"
"768","20","338","1996-08-26 04:35:54"
"769","25","1241","2016-04-22 00:05:38"
"770","98","1223","2010-04-20 03:46:27"
"771","14","542","1987-11-18 02:27:24"
"772","13","1862","2008-06-26 03:35:52"
"773","62","368","2004-07-09 15:31:45"
"774","4","1336","1980-10-04 10:02:27"
"775","34","67","2007-05-11 05:33:23"
"776","74","1264","2010-04-02 04:15:08"
"777","49","675","2015-09-12 01:22:01"
"778","41","1999","2003-07-18 08:15:13"
"779","88","300","1978-03-16 04:31:27"
"780","74","1995","1998-07-06 11:29:26"
"781","11","1017","2018-08-29 08:02:49"
"782","76","1717","1979-10-10 00:30:46"
"783","12","1311","1994-03-30 03:23:22"
"784","66","1702","1999-10-10 07:50:00"
"785","55","516","2001-12-16 13:13:19"
"786","5","1217","1970-03-17 17:04:45"
"787","40","863","2003-01-29 13:58:55"
"788","98","2","2006-03-23 03:03:27"
"789","75","286","2022-09-02 07:06:11"
"790","59","1769","2000-08-25 15:36:33"
"791","88","442","1992-03-20 15:19:01"
"792","19","1139","2020-11-14 08:46:07"
"793","66","380","1979-08-25 11:03:46"
"794","94","1859","1971-02-21 01:46:39"
"795","30","1649","2020-09-14 23:57:29"
"796","25","263","1992-06-30 11:31:24"
"797","53","1999","1978-01-30 12:17:31"
"798","50","416","2014-07-16 07:42:48"
"799","70","386","2009-10-10 03:33:15"
"800","63","109","2017-04-23 22:15:56"
"801","95","82","2011-05-26 08:51:06"
"802","16","146","1973-06-17 17:27:11"
"803","68","997","2010-03-04 03:34:27"
"804","65","1004","2013-05-10 11:17:12"
"805","68","556","1978-07-13 17:07:38"
"806","25","762","2003-03-07 21:14:17"
"807","85","645","1986-02-10 01:13:27"
"808","61","1145","2011-06-23 18:21:04"
"809","33","848","2005-05-27 21:15:17"
"810","0","746","2017-12-19 15:08:30"
"811","21","1769","2019-12-10 01:49:37"
"812","15","553","1984-10-15 21:50:04"
"813","73","1832","1978-12-11 18:04:59"
"814","23","1821","2009-05-16 04:16:36"
"815","99","1258","1972-03-20 23:38:08"
"816","40","1859","2010-01-03 05:02:42"
"817","54","375","2017-08-04 04:34:39"
"818","41","1660","1995-11-05 05:39:04"
"819","9","1503","2011-09-15 00:54:00"
"820","73","1172","2000-12-29 06:32:02"
"821","53","1346","2015-09-21 11:06:43"
"822","25","1939","1988-03-05 01:24:19"
"823","55","1449","1997-12-16 22:39:18"
"824","93","1602","1984-02-17 14:58:13"
"825","44","1024","1996-07-07 13:36:19"
"826","41","477","1989-08-21 07:11:33"
"827","54","1821","2017-01-27 20:29:44"
"828","65","533","1996-12-31 08:39:40"
"829","85","1566","1972-12-01 15:09:22"
"830","53","103","1994-10-19 14:08:05"
"831","26","1402","1977-02-11 09:50:42"
"832","97","542","2008-01-21 18:05:19"
"833","69","662","1984-03-15 20:13:27"
"834","94","872","2017-01-03 14:37:01"
"835","6","731","2003-07-22 23:38:27"
"836","27","1008","2018-10-15 19:11:21"
"837","82","933","1996-06-14 00:34:03"
"838","77","1895","2008-05-04 20:06:40"
"839","72","1329","1989-06-29 15:49:33"
"840","71","1283","1996-10-18 19:48:17"
"841","9","1736","1974-02-24 13:00:56"
"842","36","1981","1990-06-26 20:52:00"
"843","71","617","1977-05-05 07:32:32"
"844","19","1731","2019-03-28 20:46:50"
"845","38","1166","1991-11-26 05:09:31"
"846","80","799","2001-08-01 23:38:11"
"847","15","1281","2009-06-16 11:27:59"
"848","40","273","2011-04-11 22:51:41"
"849","44","1958","1981-07-26 10:40:40"
"850","79","764","1982-12-19 22:49:42"
"851","50","1930","2018-02-06 18:10:04"
"852","2","637","1985-04-27 06:25:10"
"853","10","907","2001-02-23 10:15:33"
"854","60","715","1999-07-10 23:03:04"
"855","45","1811","1981-09-04 07:53:50"
"856","92","1041","2001-02-17 16:21:30"
"857","9","1868","1998-12-14 19:51:01"
"858","93","95","1976-10-23 16:09:23"
"859","63","394","1974-09-24 11:08:03"
"860","41","1667","1978-03-28 19:52:27"
"861","0","154","1982-07-12 16:25:50"
"862","51","268","1973-12-03 19:26:13"
"863","49","1877","2010-10-15 16:00:29"
"864","20","933","1980-02-06 01:10:24"
"865","93","1775","1984-07-12 21:03:41"
"866","23","872","1986-11-10 04:11:58"
"867","68","1295","2004-08-24 22:38:51"
"868","70","840","1988-12-24 07:36:49"
"869","63","1903","2016-03-18 23:07:47"
"870","19","1660","1997-01-23 15:50:06"
"871","16","978","2010-07-29 04:49:05"
"872","18","380","2020-04-27 12:26:24"
"873","78","957","1999-10-29 03:01:01"
"874","46","1364","2020-02-13 02:16:26"
"875","21","915","1976-11-13 04:33:41"
"876","28","3","2021-01-23 12:34:42"
"877","68","1940","2020-07-21 09:21:14"
"878","64","693","2005-02-15 06:23:56"
"879","19","1411","1974-09-01 10:26:19"
"880","87","1601","1984-09-10 18:50:03"
"881","21","965","2008-04-23 02:38:52"
"882","43","362","2009-03-03 17:35:33"
"883","56","1005","1991-06-05 06:06:43"
"884","88","1509","1982-07-31 07:37:49"
"885","77","1240","2001-04-15 14:36:47"
"886","19","179","1985-06-26 01:40:32"
"887","90","1925","2007-09-16 08:30:22"
"888","53","912","2009-03-12 19:47:38"
"889","0","1844","1996-03-06 02:02:10"
"890","33","1233","1974-12-27 21:24:53"
"891","29","1059","2020-02-22 22:23:42"
"892","70","28","2024-01-26 23:58:37"
"893","15","671","1996-03-20 17:08:36"
"894","55","1090","1981-06-26 11:11:03"
"895","60","680","2017-08-12 18:01:51"
"896","12","1760","1997-11-12 08:24:46"
"897","70","1258","1971-11-02 18:17:35"
"898","60","748","2022-08-05 05:51:37"
"899","26","180","1999-03-02 18:28:56"
"900","1","1566","2001-08-01 09:37:30"
"901","29","1868","1985-02-19 22:00:02"
"902","33","668","1992-09-24 02:22:34"
"903","46","1835","1991-08-20 00:45:33"
"904","37","912","2019-12-25 18:45:30"
"905","69","320","1988-03-27 21:25:07"
"906","44","1465","1993-12-16 10:16:22"
"907","25","1439","1979-02-28 17:43:21"
"908","59","548","1983-07-09 11:45:55"
"909","6","1612","2000-02-24 09:26:25"
"910","99","141","2012-10-05 13:09:09"
"911","72","1178","1981-09-03 23:52:24"
"912","15","279","1996-07-06 03:31:45"
"913","74","1839","2005-12-06 11:28:57"
"914","71","816","2009-01-07 06:07:30"
"915","15","1147","2021-10-20 14:52:20"
"916","70","582","1978-05-14 18:42:55"
"917","62","1346","2006-08-03 09:55:34"
"918","60","607","2008-02-10 19:36:51"
"919","53","1346","2002-03-14 02:13:32"
"920","85","1100","1996-07-07 04:36:40"
"921","10","1819","1977-09-01 18:40:33"
"922","94","1561","2020-03-25 20:47:57"
"923","43","161","2022-01-12 21:58:10"
"924","74","1682","2001-01-28 00:31:48"
"925","40","1932","2019-11-17 11:01:47"
"926","16","1969","1989-05-27 23:05:18"
"927","93","214","2005-02-12 06:56:15"
"928","33","1355","1996-03-27 09:18:19"
"929","58","1751","2004-11-28 13:33:47"
"930","96","590","1986-10-29 23:25:36"
"931","9","1034","2003-10-07 16:34:32"
"932","8","1547","1995-09-17 08:19:27"
"933","0","1686","1995-03-04 05:44:34"
"934","56","1034","1989-04-23 18:59:16"
"935","29","1903","2013-11-11 00:51:30"
"936","53","1196","2012-07-07 21:54:45"
"937","53","1988","1972-04-13 22:59:36"
"938","98","1046","1995-02-15 23:24:40"
"939","8","1408","2010-04-22 16:01:18"
"940","25","91","2003-01-08 06:29:45"
"941","18","1640","2012-09-03 07:19:27"
"942","5","1541","2003-03-20 09:47:36"
"943","74","1775","1990-01-13 17:12:14"
"944","45","386","1973-05-15 12:24:47"
"945","65","1757","2017-11-17 05:12:36"
"946","30","284","2021-03-21 21:03:30"
"947","33","653","1978-05-29 21:06:09"
"948","5","1619","1982-04-04 03:34:59"
"949","78","556","1985-11-23 03:19:14"
"950","38","1997","1976-06-14 17:33:43"
"951","4","1048","1981-09-13 02:22:48"
"952","52","965","2022-01-19 00:15:03"
"953","13","1771","1988-08-12 07:01:03"
"954","26","163","2001-08-04 14:02:06"
"955","71","1717","1983-06-20 03:04:02"
"956","28","92","1977-10-15 17:48:22"
"957","75","293","2013-08-22 23:28:30"
"958","59","539","1970-03-04 22:34:30"
"959","80","580","1970-11-09 07:05:21"
"960","74","1497","1983-09-04 09:10:25"
"961","79","1004","1998-12-08 11:20:50"
"962","7","829","1994-02-07 03:00:52"
"963","14","285","1980-06-05 17:29:48"
"964","19","273","2019-06-11 18:12:15"
"965","13","951","1984-05-09 16:44:18"
"966","54","1645","1973-10-12 06:39:22"
"967","95","1568","2023-06-10 16:52:21"
"968","53","331","2019-09-19 14:49:31"
"969","69","1523","1983-04-30 12:42:27"
"970","8","99","1988-03-09 09:44:09"
"971","67","105","2018-01-12 08:45:44"
"972","62","978","1978-09-11 16:05:05"
"973","12","881","1971-12-25 16:24:34"
"974","66","1884","1981-06-19 05:32:52"
"975","10","417","1972-12-17 01:39:36"
"976","62","951","2022-02-23 08:19:46"
"977","97","818","2024-03-16 08:08:50"
"978","46","1109","1990-11-05 00:40:59"
"979","50","1796","1991-10-31 03:08:29"
"980","61","1800","1977-07-19 07:20:35"
"981","73","1839","1989-05-19 01:36:58"
"982","23","283","1991-02-22 09:58:52"
"983","81","1111","2020-05-27 05:33:48"
"984","9","26","2012-03-08 18:53:16"
"985","15","1410","1970-05-02 10:06:39"
"986","1","1578","2016-10-06 21:18:44"
"987","38","1585","2022-03-15 22:07:56"
"988","56","1409","2021-01-20 00:33:06"
"989","0","431","1996-10-30 03:49:03"
"990","78","1873","2015-04-02 11:10:12"
"991","27","741","2013-06-14 10:10:23"
"992","17","680","1996-09-16 10:18:59"
"993","67","44","1978-11-01 15:54:46"
"994","93","1459","2008-10-19 20:04:30"
"995","58","760","1972-06-09 05:47:27"
"996","69","1076","1975-09-26 08:35:40"
"997","85","1837","1980-01-12 09:08:20"
"998","89","1857","1995-05-28 12:49:11"
"999","79","1411","1991-11-14 15:00:58"
"1000","47","1240","2011-06-12 14:43:51"
"1001","73","1669","1982-03-06 08:44:05"
"1002","39","696","1987-07-21 15:47:45"
"1003","18","550","1991-09-07 02:00:47"
"1004","59","263","2005-01-22 01:50:29"
"1005","59","933","1994-02-24 04:54:42"
"1006","83","81","2017-05-01 02:37:19"
"1007","76","407","2006-06-27 08:53:07"
"1008","87","1764","2007-10-12 04:50:14"
"1009","87","94","2004-10-22 10:37:25"
"1010","33","880","1977-07-14 21:57:05"
"1011","46","338","1992-06-29 04:20:15"
"1012","71","1547","2019-12-28 05:19:10"
"1013","94","1996","2005-02-24 14:25:48"
"1014","52","1332","1976-03-29 07:08:30"
"1015","45","1207","2009-12-01 22:44:48"
"1016","8","64","1975-11-27 11:34:52"
"1017","78","774","2019-01-30 16:06:47"
"1018","90","236","2001-04-19 06:04:23"
"1019","98","1063","1975-05-30 13:59:22"
"1020","55","559","2011-08-31 14:51:45"
"1021","46","1248","1985-09-18 08:42:46"
"1022","57","568","1985-05-18 16:40:35"
"1023","23","1323","1998-11-22 16:08:04"
"1024","91","1657","1992-06-04 08:19:48"
"1025","92","1295","1994-01-04 09:52:22"
"1026","24","470","2012-03-01 11:06:39"
"1027","66","624","2022-12-10 08:37:00"
"1028","75","273","1998-06-20 07:05:51"
"1029","50","516","1981-10-21 23:58:33"
"1030","0","881","2005-06-02 00:26:34"
"1031","19","1884","2012-05-16 02:08:12"
"1032","30","197","1995-09-20 23:37:29"
"1033","46","1346","2010-04-18 21:13:41"
"1034","51","417","1983-06-13 15:03:56"
"1035","10","913","1990-04-09 00:54:01"
"1036","51","723","1971-09-03 13:39:23"
"1037","16","764","1989-12-19 13:43:20"
"1038","53","439","1977-10-13 12:31:42"
"1039","43","1081","2006-06-02 01:30:06"
"1040","56","971","1993-04-04 17:20:28"
"1041","83","64","1991-01-07 15:29:17"
"1042","16","1239","1978-09-17 21:50:40"
"1043","69","278","1977-08-09 10:52:36"
"1044","5","1365","1972-10-17 21:25:35"
"1045","29","497","2022-12-05 18:00:02"
"1046","21","1765","1982-09-25 17:47:31"
"1047","89","746","2009-10-09 16:15:20"
"1048","12","1065","1980-12-08 01:24:20"
"1049","42","497","2012-01-19 06:36:41"
"1050","82","1716","2012-01-01 07:36:23"
"1051","82","1163","2009-11-12 10:54:37"
"1052","22","1981","2008-10-03 15:50:27"
"1053","52","971","1988-06-26 08:32:27"
"1054","84","947","1994-10-02 12:24:35"
"1055","65","741","1981-11-18 03:20:39"
"1056","90","1623","2021-03-08 03:43:45"
"1057","51","533","2021-07-23 16:06:58"
"1058","77","989","2009-11-02 04:37:56"
"1059","30","1999","1979-05-15 21:12:04"
"1060","90","170","2002-06-17 23:08:29"
"1061","84","1796","1994-08-01 15:42:36"
"1062","39","1757","2017-11-21 07:19:10"
"1063","74","1858","2007-05-13 15:47:47"
"1064","73","1927","1988-07-21 16:51:59"
"1065","24","1595","2022-02-09 12:44:36"
"1066","16","900","2008-03-23 19:06:35"
"1067","91","720","1990-11-05 07:07:12"
"1068","55","1307","1982-06-29 00:06:24"
"1069","73","1868","1986-06-27 06:25:51"
"1070","50","677","1996-11-25 10:33:46"
"1071","98","997","1973-11-17 18:53:52"
"1072","11","1709","2022-11-14 00:20:02"
"1073","2","1207","1977-10-29 05:34:15"
"1074","38","357","2005-03-27 11:04:00"
"1075","87","335","1996-10-01 23:25:14"
"1076","84","1334","1985-12-17 22:26:20"
"1077","45","743","1985-01-23 01:14:00"
"1078","84","1646","1984-11-05 18:59:05"
"1079","55","454","1974-05-11 00:06:06"
"1080","1","1944","2018-12-30 06:46:34"
"1081","40","486","1999-08-28 17:42:11"
"1082","17","1710","1980-11-25 17:30:18"
"1083","22","92","1976-08-27 01:57:39"
"1084","26","1048","2008-01-02 10:54:35"
"1085","19","1519","1998-12-19 22:41:12"
"1086","19","712","1979-04-14 18:24:18"
"1087","75","716","1981-06-21 04:22:48"
"1088","36","1859","2008-04-07 08:13:48"
"1089","80","1109","1977-09-17 22:24:38"
"1090","10","1233","2012-12-31 09:59:37"
"1091","60","933","1983-01-26 15:24:46"
"1092","49","295","1986-02-08 14:32:14"
"1093","47","1752","2009-10-15 23:06:58"
"1094","38","1866","1972-03-01 14:13:35"
"1095","21","771","1978-09-23 10:22:33"
"1096","87","1247","2010-01-26 20:17:52"
"1097","57","103","2017-11-06 22:27:37"
"1098","59","247","1976-11-02 22:48:36"
"1099","24","1710","1984-10-22 13:15:21"
"1100","7","612","1983-10-07 21:39:20"
"1101","39","1736","1995-07-20 12:12:21"
"1102","80","1140","2003-01-01 04:12:19"
"1103","90","24","1998-01-03 08:14:59"
"1104","54","1092","1984-02-22 07:48:05"
"1105","15","1257","2010-01-30 05:37:38"
"1106","9","586","1976-11-18 21:22:25"
"1107","86","806","1995-11-30 11:08:53"
"1108","1","1907","1998-05-29 10:53:47"
"1109","66","116","2024-02-05 06:03:20"
"1110","45","1619","2021-08-16 09:02:45"
"1111","22","884","1991-10-17 00:26:17"
"1112","11","816","1983-05-02 07:05:55"
"1113","23","621","1989-05-05 20:09:16"
"1114","71","426","2019-05-23 03:24:35"
"1115","42","795","1998-01-28 11:50:10"
"1116","10","1593","2011-10-14 15:43:48"
"1117","9","1561","2008-03-06 06:54:52"
"1118","38","594","1972-04-22 16:59:14"
"1119","83","165","2008-08-25 07:35:44"
"1120","4","1612","2009-10-02 10:22:54"
"1121","79","811","2000-03-14 02:37:00"
"1122","30","1623","1978-04-26 02:11:36"
"1123","80","333","1996-09-26 04:05:25"
"1124","71","808","2024-01-31 01:54:32"
"1125","98","874","2008-07-20 13:10:57"
"1126","21","703","2007-06-08 14:28:15"
"1127","81","390","2010-10-16 18:57:43"
"1128","29","83","2008-09-29 17:55:41"
"1129","65","1463","2015-05-23 05:26:08"
"1130","92","536","2005-04-29 01:22:36"
"1131","17","1750","1972-01-20 17:18:57"
"1132","12","1356","1978-07-11 12:19:29"
"1133","49","1566","1974-01-08 11:32:35"
"1134","34","915","1996-04-30 11:38:05"
"1135","66","1085","2003-05-23 15:07:19"
"1136","65","1819","1971-01-01 14:53:33"
"1137","96","637","2005-03-09 00:39:14"
"1138","65","617","2021-09-25 18:57:09"
"1139","77","508","2022-04-08 20:11:23"
"1140","12","564","1973-04-15 17:52:40"
"1141","66","731","1972-11-09 14:30:50"
"1142","97","1865","2007-05-18 03:09:22"
"1143","25","1767","1994-01-31 09:08:18"
"1144","21","222","2006-03-27 05:20:02"
"1145","62","338","1989-10-27 17:50:34"
"1146","36","1067","2002-07-23 16:49:36"
"1147","72","1102","1999-06-21 21:05:47"
"1148","4","121","2011-11-21 12:45:14"
"1149","52","1835","1999-05-17 06:11:05"
"1150","15","974","1970-06-22 17:09:38"
"1151","89","1652","2008-05-02 22:42:02"
"1152","55","292","2010-02-21 10:06:58"
"1153","29","183","1975-10-07 10:07:59"
"1154","70","1406","1974-07-02 11:52:54"
"1155","19","763","2008-10-05 07:43:29"
"1156","49","164","2009-08-21 14:40:55"
"1157","91","56","2021-04-06 05:05:25"
"1158","15","1444","1993-03-22 11:37:57"
"1159","10","844","1998-03-30 18:35:57"
"1160","9","1569","1990-09-28 06:46:45"
"1161","91","977","2015-12-22 15:02:09"
"1162","74","1413","2004-01-12 17:59:36"
"1163","79","1163","2001-10-15 23:32:17"
"1164","62","1140","2020-11-15 21:06:10"
"1165","87","416","1973-08-15 14:21:37"
"1166","21","31","1979-09-30 08:31:25"
"1167","45","216","1975-07-05 19:11:49"
"1168","94","926","2011-03-10 11:14:15"
"1169","35","848","2007-02-07 21:20:35"
"1170","85","1852","1989-06-24 09:11:43"
"1171","83","1800","1997-03-21 09:04:56"
"1172","68","1711","1979-06-25 13:36:08"
"1173","63","1309","1990-12-21 13:01:52"
"1174","82","1520","1973-11-04 20:28:15"
"1175","29","1751","1974-10-11 00:32:05"
"1176","18","1145","1980-09-03 18:10:44"
"1177","77","637","2013-01-10 14:41:07"
"1178","47","1298","1981-08-04 05:36:44"
"1179","13","1581","2018-02-15 19:11:59"
"1180","10","323","1993-09-18 20:30:38"
"1181","3","1319","2007-03-06 18:28:05"
"1182","59","1494","1973-03-10 10:27:30"
"1183","47","881","1997-01-10 18:24:22"
"1184","8","402","1978-03-21 15:59:40"
"1185","84","261","1975-04-22 09:29:37"
"1186","50","599","2006-07-25 09:12:13"
"1187","23","295","2020-03-08 02:11:31"
"1188","55","1648","2011-10-30 22:28:15"
"1189","2","915","1974-08-29 09:38:24"
"1190","7","457","2012-05-13 11:24:45"
"1191","89","1874","1997-07-21 19:46:09"
"1192","69","1315","1983-05-31 05:33:04"
"1193","84","575","2019-01-27 17:41:06"
"1194","62","303","1985-08-09 14:23:41"
"1195","94","1009","2007-12-18 22:01:21"
"1196","22","539","1979-01-09 13:31:07"
"1197","46","907","1972-12-08 07:19:24"
"1198","40","231","1993-08-28 17:18:51"
"1199","61","202","1973-05-10 13:12:02"
"1200","15","936","1979-11-14 14:34:45"
"1201","29","1357","2019-06-11 17:14:50"
"1202","14","1053","2008-08-03 18:06:18"
"1203","9","159","2005-11-14 13:00:27"
"1204","35","1832","2005-04-01 18:17:31"
"1205","43","1585","2011-08-18 14:22:42"
"1206","51","1797","2019-09-14 20:11:09"
"1207","39","1240","1992-08-10 03:08:23"
"1208","99","545","1988-06-15 01:53:29"
"1209","10","2","2015-08-20 04:24:49"
"1210","64","1612","1971-03-21 08:16:29"
"1211","42","550","1976-08-30 03:28:13"
"1212","32","55","2023-09-21 07:17:01"
"1213","61","1336","1987-04-29 21:13:00"
"1214","59","521","2002-09-06 19:34:50"
"1215","34","141","2003-04-06 04:10:16"
"1216","90","1128","1999-02-08 17:23:36"
"1217","96","1480","1981-09-27 07:38:50"
"1218","74","39","1977-12-27 17:53:13"
"1219","5","146","2024-02-13 04:48:16"
"1220","25","1100","2011-04-22 09:03:49"
"1221","70","183","2010-07-24 12:19:26"
"1222","53","1919","2000-11-14 12:40:52"
"1223","7","1732","1988-05-04 22:56:23"
"1224","70","200","2011-04-25 04:54:32"
"1225","41","1640","1975-02-05 15:20:45"
"1226","58","67","1982-01-27 22:41:11"
"1227","29","1932","1988-05-16 16:02:19"
"1228","65","1552","2015-12-28 07:48:17"
"1229","36","542","2005-12-13 23:05:40"
"1230","88","1306","2000-10-17 00:42:50"
"1231","17","1688","2017-11-07 17:49:37"
"1232","56","1915","2000-01-20 17:19:22"
"1233","25","556","1998-10-18 06:42:39"
"1234","19","1267","1995-05-26 13:07:15"
"1235","59","1990","1996-08-02 02:11:47"
"1236","5","583","1991-09-05 22:13:19"
"1237","60","1457","1992-06-06 07:21:12"
"1238","27","1244","2020-06-19 09:04:31"
"1239","24","1697","2011-02-24 14:34:11"
"1240","29","662","1976-07-25 13:45:16"
"1241","76","1776","1996-08-26 15:34:45"
"1242","93","1017","1985-07-21 17:32:28"
"1243","62","711","2002-07-24 09:33:47"
"1244","70","493","1992-07-15 20:08:19"
"1245","67","1739","1977-05-14 05:16:20"
"1246","85","1623","1977-05-31 02:56:33"
"1247","44","339","1984-07-01 01:02:14"
"1248","70","1496","1979-04-23 02:00:05"
"1249","27","1547","2018-08-28 13:44:07"
"1250","43","1431","1981-02-10 19:53:17"
"1251","51","1009","2006-05-16 04:53:38"
"1252","98","564","1978-03-18 23:29:26"
"1253","84","1649","1974-07-17 17:07:28"
"1254","77","1919","2010-04-05 00:03:01"
"1255","75","294","2006-06-08 11:33:56"
"1256","71","1046","1988-03-19 21:17:41"
"1257","21","559","1999-08-14 10:25:10"
"1258","32","1731","2010-05-28 11:08:09"
"1259","27","1007","1983-05-10 19:27:59"
"1260","11","1731","1987-09-25 08:30:47"
"1261","13","742","1982-05-26 23:39:03"
"1262","30","1932","2005-03-28 23:52:06"
"1263","41","350","2016-05-28 23:15:19"
"1264","99","1915","2006-01-09 16:24:44"
"1265","74","343","1992-11-22 03:15:48"
"1266","72","601","1991-03-16 16:17:24"
"1267","19","578","1983-02-25 16:02:05"
"1268","42","762","2006-12-19 07:08:58"
"1269","74","1363","1970-12-21 18:58:34"
"1270","28","12","2012-08-12 21:30:36"
"1271","29","356","2001-09-23 00:02:28"
"1272","79","1183","2017-11-13 07:51:53"
"1273","6","1593","2013-11-20 09:48:09"
"1274","25","1131","1997-08-31 23:20:20"
"1275","38","1828","1971-05-03 22:56:19"
"1276","20","442","2016-11-28 12:41:19"
"1277","39","186","1985-03-10 04:37:48"
"1278","68","109","2017-09-25 05:51:38"
"1279","91","777","1987-04-23 12:16:44"
"1280","16","1622","2011-08-22 03:04:07"
"1281","92","1995","2008-02-29 08:04:08"
"1282","26","929","1972-02-04 04:31:33"
"1283","65","895","2021-04-02 17:09:24"
"1284","32","444","1990-11-16 16:34:14"
"1285","9","1983","2023-11-13 13:49:14"
"1286","60","1163","1999-01-26 09:52:44"
